FLAG,ASSET NAME,ASSET ID,LAST SEEN LOCATION,LAST SEEN TIME,LOCATIONS,TYPE,LAST LATITUDE,LAST LONGITUDE,SHARED_TO,GROUPS,DESCRIPTION,COMMENT,GPS TAG,BATTERY,CREATED AT,UPDATED AT,MODEL,MAKE,SERIAL NUM
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 10:02,Isla Espanola,Giant Tortoise,-1.366574764,-89.69317675,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 14:00,Isla Espanola,Giant Tortoise,-1.366596222,-89.69317675,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 17:54,Isla Espanola,Giant Tortoise,-1.366596222,-89.69317675,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 21:55,Isla Espanola,Giant Tortoise,-1.366574764,-89.69317675,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 1:54,Isla Espanola,Giant Tortoise,-1.366574764,-89.69324112,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 6:00,Isla Espanola,Giant Tortoise,-1.366596222,-89.69317675,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 9:54,Isla Espanola,Giant Tortoise,-1.366574764,-89.69317675,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 18:02,Isla Espanola,Giant Tortoise,-1.367121935,-89.69409943,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 21:55,Isla Espanola,Giant Tortoise,-1.366832256,-89.69446421,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 1:54,Isla Espanola,Giant Tortoise,-1.366821527,-89.69442129,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 6:03,Isla Espanola,Giant Tortoise,-1.366821527,-89.69442129,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 10:02,Isla Espanola,Giant Tortoise,-1.3668859,-89.69435692,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 14:13,Isla Espanola,Giant Tortoise,-1.366896629,-89.69455004,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 18:09,Isla Espanola,Giant Tortoise,-1.3668859,-89.69435692,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 1:54,Isla Espanola,Giant Tortoise,-1.366789341,-89.69467878,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 14:04,Isla Espanola,Giant Tortoise,-1.366853714,-89.69470024,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 17:54,Isla Espanola,Giant Tortoise,-1.366606951,-89.69506502,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 2:02,Isla Espanola,Giant Tortoise,-1.366596222,-89.69506502,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 5:59,Isla Espanola,Giant Tortoise,-1.366606951,-89.69506502,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 9:54,Isla Espanola,Giant Tortoise,-1.366639137,-89.69497919,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 18:08,Isla Espanola,Giant Tortoise,-1.365008354,-89.69579458,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 22:12,Isla Espanola,Giant Tortoise,-1.365737915,-89.69532251,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 2:07,Isla Espanola,Giant Tortoise,-1.364804506,-89.69615936,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 6:04,Isla Espanola,Giant Tortoise,-1.364804506,-89.69615936,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 9:54,Isla Espanola,Giant Tortoise,-1.364793777,-89.69615936,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 13:54,Isla Espanola,Giant Tortoise,-1.364654303,-89.69605207,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 18:09,Isla Espanola,Giant Tortoise,-1.364139318,-89.69558001,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 22:03,Isla Espanola,Giant Tortoise,-1.364332438,-89.69577312,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 6:12,Isla Espanola,Giant Tortoise,-1.364268064,-89.69573021,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 10:07,Isla Espanola,Giant Tortoise,-1.364139318,-89.69562292,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 17:54,Isla Espanola,Giant Tortoise,-1.363602877,-89.69643831,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 22:14,Isla Espanola,Giant Tortoise,-1.36375308,-89.69615936,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 2:10,Isla Espanola,Giant Tortoise,-1.363559961,-89.69643831,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 5:54,Isla Espanola,Giant Tortoise,-1.363688707,-89.69622374,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 9:54,Isla Espanola,Giant Tortoise,-1.363677979,-89.69626665,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 18:02,Isla Espanola,Giant Tortoise,-1.364321709,-89.69600916,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/26/2020 22:11,Isla Espanola,Giant Tortoise,-1.364482641,-89.69592333,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/27/2020 9:54,Isla Espanola,Giant Tortoise,-1.364482641,-89.69592333,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/28/2020 17:54,Isla Espanola,Giant Tortoise,-1.366209984,-89.69515085,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 14:04,Isla Espanola,Giant Tortoise,-1.366027594,-89.69521523,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 17:54,Isla Espanola,Giant Tortoise,-1.366306543,-89.69435692,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/29/2020 21:55,Isla Espanola,Giant Tortoise,-1.365995407,-89.69467878,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 1:54,Isla Espanola,Giant Tortoise,-1.365984678,-89.69467878,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 5:54,Isla Espanola,Giant Tortoise,-1.365984678,-89.69467878,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 9:54,Isla Espanola,Giant Tortoise,-1.366124153,-89.69478607,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 18:02,Isla Espanola,Giant Tortoise,-1.365298033,-89.69525814,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",6/30/2020 21:55,Isla Espanola,Giant Tortoise,-1.365276575,-89.69519377,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 1:54,Isla Espanola,Giant Tortoise,-1.365190744,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 10:01,Isla Espanola,Giant Tortoise,-1.365222931,-89.69500065,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 14:04,Isla Espanola,Giant Tortoise,-1.365222931,-89.69504356,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/1/2020 17:54,Isla Espanola,Giant Tortoise,-1.365298033,-89.69521523,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 1:54,Isla Espanola,Giant Tortoise,-1.365298033,-89.69521523,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 5:54,Isla Espanola,Giant Tortoise,-1.365276575,-89.69521523,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 10:07,Isla Espanola,Giant Tortoise,-1.365265846,-89.69521523,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 14:09,Isla Espanola,Giant Tortoise,-1.365308762,-89.69519377,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/2/2020 21:55,Isla Espanola,Giant Tortoise,-1.365276575,-89.69521523,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 1:54,Isla Espanola,Giant Tortoise,-1.365276575,-89.69521523,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 6:04,Isla Espanola,Giant Tortoise,-1.365276575,-89.69525814,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 14:07,Isla Espanola,Giant Tortoise,-1.36587739,-89.69478607,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/3/2020 18:01,Isla Espanola,Giant Tortoise,-1.365845203,-89.69478607,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 1:54,Isla Espanola,Giant Tortoise,-1.365834475,-89.69476461,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 13:54,Isla Espanola,Giant Tortoise,-1.365727186,-89.69482899,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 18:11,Isla Espanola,Giant Tortoise,-1.365695,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/4/2020 22:03,Isla Espanola,Giant Tortoise,-1.365695,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 2:01,Isla Espanola,Giant Tortoise,-1.365705729,-89.69491482,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 5:54,Isla Espanola,Giant Tortoise,-1.365705729,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 9:54,Isla Espanola,Giant Tortoise,-1.365695,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 14:03,Isla Espanola,Giant Tortoise,-1.365641356,-89.69485044,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 18:01,Isla Espanola,Giant Tortoise,-1.365705729,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/5/2020 21:55,Isla Espanola,Giant Tortoise,-1.365705729,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 2:10,Isla Espanola,Giant Tortoise,-1.365695,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 6:03,Isla Espanola,Giant Tortoise,-1.365695,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 9:54,Isla Espanola,Giant Tortoise,-1.365695,-89.69485044,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 18:08,Isla Espanola,Giant Tortoise,-1.366328001,-89.69420671,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/6/2020 23:22,Isla Espanola,Giant Tortoise,-1.366145611,-89.69439983,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/7/2020 6:08,Isla Espanola,Giant Tortoise,-1.366349459,-89.69424963,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/7/2020 10:02,Isla Espanola,Giant Tortoise,-1.366360188,-89.69420671,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/7/2020 17:54,Isla Espanola,Giant Tortoise,-1.365963221,-89.69470024,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/7/2020 22:02,Isla Espanola,Giant Tortoise,-1.36605978,-89.6945715,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 2:02,Isla Espanola,Giant Tortoise,-1.366027594,-89.69461441,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 5:54,Isla Espanola,Giant Tortoise,-1.36587739,-89.69474316,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 10:07,Isla Espanola,Giant Tortoise,-1.365855932,-89.69474316,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 14:04,Isla Espanola,Giant Tortoise,-1.365952492,-89.69467878,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 17:54,Isla Espanola,Giant Tortoise,-1.365695,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/8/2020 22:09,Isla Espanola,Giant Tortoise,-1.365695,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 6:03,Isla Espanola,Giant Tortoise,-1.365705729,-89.69489336,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 9:54,Isla Espanola,Giant Tortoise,-1.365695,-89.69482899,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/9/2020 18:02,Isla Espanola,Giant Tortoise,-1.365963221,-89.69506502,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 6:03,Isla Espanola,Giant Tortoise,-1.365984678,-89.69506502,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 13:54,Isla Espanola,Giant Tortoise,-1.365920305,-89.69500065,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 18:08,Isla Espanola,Giant Tortoise,-1.366928816,-89.6945715,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/10/2020 22:03,Isla Espanola,Giant Tortoise,-1.366918087,-89.6945715,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/11/2020 1:54,Isla Espanola,Giant Tortoise,-1.366606951,-89.69476461,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/11/2020 10:08,Isla Espanola,Giant Tortoise,-1.366682053,-89.69470024,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/11/2020 17:54,Isla Espanola,Giant Tortoise,-1.366757154,-89.69388485,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/11/2020 22:11,Isla Espanola,Giant Tortoise,-1.366821527,-89.69409943,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 5:54,Isla Espanola,Giant Tortoise,-1.366821527,-89.69390631,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 9:54,Isla Espanola,Giant Tortoise,-1.366832256,-89.69390631,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 17:54,Isla Espanola,Giant Tortoise,-1.366789341,-89.69467878,,,,,,,,,,,
NONE,Tortoise,ESP-13-H,"Isla Espanola 
San Cristobal County, EC",7/12/2020 21:55,Isla Espanola,Giant Tortoise,-1.366832256,-89.69463587,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Av Padre Julio Herrera, Santa Cruz County, EC",6/11/2020 19:07,Isla Espanola,Giant Tortoise,-0.708113909,-90.32394648,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Av Padre Julio Herrera, Santa Cruz County, EC",6/12/2020 6:57,Isla Espanola,Giant Tortoise,-0.708210468,-90.32390356,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/12/2020 12:06,Isla Espanola,Giant Tortoise,-0.73879838,-90.30184507,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/12/2020 20:20,Isla Espanola,Giant Tortoise,-0.738819838,-90.30188799,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/13/2020 0:08,Isla Espanola,Giant Tortoise,-0.738873482,-90.3019309,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/13/2020 16:11,Isla Espanola,Giant Tortoise,-0.738841295,-90.30184507,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/14/2020 3:16,Isla Espanola,Giant Tortoise,-0.738873482,-90.3019309,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/14/2020 10:57,Isla Espanola,Giant Tortoise,-0.738862753,-90.30184507,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
Unnamed Road, Puerto Ayora, EC",6/14/2020 15:15,Isla Espanola,Giant Tortoise,-0.738841295,-90.30188799,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
12 de Febrero, Puerto Ayora, EC",6/14/2020 22:58,Isla Espanola,Giant Tortoise,-0.746394396,-90.30907631,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Santa Cruz Island 
12 de Febrero, Puerto Ayora, EC",6/15/2020 2:57,Isla Espanola,Giant Tortoise,-0.746383667,-90.30905485,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,EC,6/15/2020 7:09,Isla Espanola,Giant Tortoise,-1.222164631,-89.9141264,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/15/2020 12:13,Isla Espanola,Giant Tortoise,-1.365963221,-89.69341278,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/15/2020 19:16,Isla Espanola,Giant Tortoise,-1.365813017,-89.69336987,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/16/2020 3:06,Isla Espanola,Giant Tortoise,-1.365813017,-89.69332695,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/16/2020 6:57,Isla Espanola,Giant Tortoise,-1.365855932,-89.6934557,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/16/2020 18:57,Isla Espanola,Giant Tortoise,-1.365405321,-89.69326258,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/17/2020 3:07,Isla Espanola,Giant Tortoise,-1.365523338,-89.69311237,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/17/2020 7:03,Isla Espanola,Giant Tortoise,-1.365383863,-89.69326258,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/17/2020 15:12,Isla Espanola,Giant Tortoise,-1.365437508,-89.6931982,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/17/2020 19:06,Isla Espanola,Giant Tortoise,-1.365437508,-89.6931982,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/17/2020 22:58,Isla Espanola,Giant Tortoise,-1.365405321,-89.69324112,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/18/2020 3:16,Isla Espanola,Giant Tortoise,-1.365351677,-89.69326258,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/18/2020 7:09,Isla Espanola,Giant Tortoise,-1.365351677,-89.69326258,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/18/2020 14:57,Isla Espanola,Giant Tortoise,-1.365383863,-89.69382048,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/18/2020 18:57,Isla Espanola,Giant Tortoise,-1.36505127,-89.69352007,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/18/2020 23:07,Isla Espanola,Giant Tortoise,-1.365061998,-89.69352007,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 11:06,Isla Espanola,Giant Tortoise,-1.365061998,-89.69352007,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/19/2020 23:13,Isla Espanola,Giant Tortoise,-1.365008354,-89.69369173,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 3:13,Isla Espanola,Giant Tortoise,-1.364976168,-89.69373465,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 10:57,Isla Espanola,Giant Tortoise,-1.365008354,-89.69367027,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 15:13,Isla Espanola,Giant Tortoise,-1.365083456,-89.69510794,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/20/2020 22:58,Isla Espanola,Giant Tortoise,-1.36485815,-89.69493628,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 7:10,Isla Espanola,Giant Tortoise,-1.36485815,-89.69500065,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 19:12,Isla Espanola,Giant Tortoise,-1.364836693,-89.69497919,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/21/2020 23:08,Isla Espanola,Giant Tortoise,-1.36485815,-89.69493628,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/22/2020 11:07,Isla Espanola,Giant Tortoise,-1.364836693,-89.69500065,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 10:57,Isla Espanola,Giant Tortoise,-1.36485815,-89.69497919,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 15:13,Isla Espanola,Giant Tortoise,-1.365405321,-89.69362736,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 19:07,Isla Espanola,Giant Tortoise,-1.36541605,-89.69362736,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/23/2020 22:58,Isla Espanola,Giant Tortoise,-1.365340948,-89.69388485,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 3:15,Isla Espanola,Giant Tortoise,-1.365340948,-89.69384193,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 11:14,Isla Espanola,Giant Tortoise,-1.365405321,-89.69362736,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 19:12,Isla Espanola,Giant Tortoise,-1.36541605,-89.69367027,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/24/2020 23:08,Isla Espanola,Giant Tortoise,-1.36541605,-89.69367027,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 2:57,Isla Espanola,Giant Tortoise,-1.365405321,-89.69367027,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 11:06,Isla Espanola,Giant Tortoise,-1.365405321,-89.69362736,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 15:04,Isla Espanola,Giant Tortoise,-1.365405321,-89.69369173,,,,,,,,,,,
NONE,Tortoise,ESP-14-H,"Isla Espanola 
San Cristobal County, EC",6/25/2020 18:57,Isla Espanola,Giant Tortoise,-1.365373135,-89.69352007,,,,,,,,,,,
